uid,species,latitude,longitude,EVI,NDVI,SAVI
3245,Acacia,-1.0583475,37.1266836,1.786195740091669,0.722464558342421,1.0835491345236474
2081,Acacia,-1.0582935,37.1268123,1.5524111846548696,0.6622964990635355,0.9933016421780467
3246,Acacia,-1.0582882,37.1268596,1.5524111846548696,0.6622964990635355,0.9933016421780467
3231,Acacia,-1.0582123,37.1265503,1.1174005333913897,0.5372939021198639,0.8058354049457019
3233,Acacia,-1.0582046,37.1263972,1.1174005333913897,0.5372939021198639,0.8058354049457019
3234,Acacia,-1.0581973,37.1258733,0.7954966641957005,0.4391304347826087,0.6586114307633295
3232,Acacia,-1.0579998,37.1264521,1.7726036709721278,0.7044441442658381,1.0565235008103728
3248,Acacia,-1.0579841,37.1268093,1.6047218326320711,0.6564143426294821,0.9844646271510518
3249,Acacia,-1.0579392,37.1269702,1.6138376506625822,0.684701228987145,1.026906779661017
2099,Grevillea,-1.0287573,36.9311915,1.528404285311531,0.6119655707633695,0.9178188487584651
1329,Musa,-1.0287202,36.9314654,1.4625778155065083,0.6470035988108277,0.9703535669586985
1498,Musa,-1.0286777,36.9314386,1.4625778155065083,0.6470035988108277,0.9703535669586985
1328,Musa,-1.0284598,36.9313852,1.6038791495710556,0.6197751513404439,0.9295287505404236
1313,Musa,-1.0234261,36.9328807,1.4654731457800514,0.5827400842655819,0.8739831493317839
1330,Musa,-1.0233283,36.9330337,1.7883046237533997,0.7414418042690294,1.112013422818792
2276,Grevillea,-1.0233157,36.9329162,1.7883046237533997,0.7414418042690294,1.112013422818792
2277,Grevillea,-1.0232808,36.9329916,1.7883046237533997,0.7414418042690294,1.112013422818792
1369,Musa,-1.0232436,36.9330354,2.2000663570006633,0.8193500556036081,1.2288732394366195
2100,Grevillea,-1.0232414,36.9326699,1.6916820946839461,0.7024021962937543,1.0534586878945924
1331,Musa,-1.0231978,36.9331717,1.7607872311646153,0.7469516568641514,1.1202667814113596
1607,Eucalyptus,-1.0230467,36.9328391,1.6916820946839461,0.7024021962937543,1.0534586878945924
2546,Grevillea,-1.0230373,36.9329192,2.2000663570006633,0.8193500556036081,1.2288732394366195
1332,Musa,-1.0229727,36.9331698,2.0633590345289976,0.7988319273199221,1.1980535279805353
2101,Grevillea,-1.0229267,36.9330383,1.1974405850091407,0.6120509102626067,0.9179284793814433
1314,Musa,-1.0229173,36.9331551,2.0633590345289976,0.7988319273199221,1.1980535279805353
2102,Grevillea,-1.0228993,36.9331495,1.1974405850091407,0.6120509102626067,0.9179284793814433
1614,Eucalyptus,-1.0227911,36.9332063,2.0633590345289976,0.7988319273199221,1.1980535279805353
6993,Eucalyptus,-0.9907114,34.4992433,2.3203038162282326,0.854074326628026,1.2808931310720981
6768,Grevillea,-0.9906828,34.4990012,2.2670092133238837,0.8332790621947248,1.2497151229041186
6775,Grevillea,-0.9906359,34.4990807,2.354703415218694,0.8512635379061372,1.2766648619382783
6992,Eucalyptus,-0.9906344,34.4989184,2.2809112621715966,0.8436969079170914,1.265330388992696
6991,Eucalyptus,-0.9905826,34.4990149,2.2809112621715966,0.8436969079170914,1.265330388992696
6653,Grevillea,-0.9905717,34.4990087,2.2809112621715966,0.8436969079170914,1.265330388992696
6948,Eucalyptus,-0.9905462,34.4993507,1.7243867243867244,0.6972447325769854,1.0456976178901312
6950,Eucalyptus,-0.9905278,34.4993355,2.354703415218694,0.8512635379061372,1.2766648619382783
6994,Eucalyptus,-0.9905085,34.4990399,2.2809112621715966,0.8436969079170914,1.265330388992696
6990,Eucalyptus,-0.9904977,34.4987318,1.9532830605113114,0.747887323943662,1.1216335152261925
6934,Eucalyptus,-0.9904929,34.4993693,1.7243867243867244,0.6972447325769854,1.0456976178901312
6936,Eucalyptus,-0.9904863,34.4993219,2.354703415218694,0.8512635379061372,1.2766648619382783
6949,Eucalyptus,-0.9904714,34.4994886,1.7243867243867244,0.6972447325769854,1.0456976178901312
6771,Grevillea,-0.9904487,34.4987902,1.9532830605113114,0.747887323943662,1.1216335152261925
6935,Eucalyptus,-0.990448,34.4993555,1.7243867243867244,0.6972447325769854,1.0456976178901312
6951,Eucalyptus,-0.9904316,34.4993612,1.7243867243867244,0.6972447325769854,1.0456976178901312
6774,Grevillea,-0.9904222,34.4987118,1.9532830605113114,0.747887323943662,1.1216335152261925
6952,Eucalyptus,-0.990418,34.4992981,2.354703415218694,0.8512635379061372,1.2766648619382783
6938,Eucalyptus,-0.9903983,34.499215,2.354703415218694,0.8512635379061372,1.2766648619382783
7069,Eucalyptus,-0.9903944,34.4987524,1.9532830605113114,0.747887323943662,1.1216335152261925
7081,Eucalyptus,-0.9903672,34.4993974,1.7819536692046007,0.7101355713363461,1.0650314668387928
7075,Eucalyptus,-0.9903657,34.4991616,2.281284606866002,0.8413886997957795,1.2618683001531392
6770,Grevillea,-0.990344,34.4987773,1.0916374561842763,0.4203084832904884,0.6303614457831326
7078,Eucalyptus,-0.9903438,34.499265,2.281284606866002,0.8413886997957795,1.2618683001531392
6989,Eucalyptus,-0.9903434,34.4985676,1.0916374561842763,0.4203084832904884,0.6303614457831326
6937,Eucalyptus,-0.9903249,34.499286,2.281284606866002,0.8413886997957795,1.2618683001531392
7083,Eucalyptus,-0.9903248,34.4990357,2.3049033149171274,0.8476190476190476,1.2712267893985083
7080,Eucalyptus,-0.99032,34.4990775,2.3049033149171274,0.8476190476190476,1.2712267893985083
7071,Eucalyptus,-0.9903187,34.499178,2.281284606866002,0.8413886997957795,1.2618683001531392
7079,Eucalyptus,-0.9903125,34.4991264,2.281284606866002,0.8413886997957795,1.2618683001531392
7077,Eucalyptus,-0.990291,34.4991801,2.281284606866002,0.8413886997957795,1.2618683001531392
7084,Eucalyptus,-0.990285,34.499159,2.281284606866002,0.8413886997957795,1.2618683001531392
7076,Eucalyptus,-0.9902748,34.4991962,2.281284606866002,0.8413886997957795,1.2618683001531392
7072,Eucalyptus,-0.9902644,34.4990583,2.3049033149171274,0.8476190476190476,1.2712267893985083
7070,Eucalyptus,-0.9902444,34.4987825,1.0916374561842763,0.4203084832904884,0.6303614457831326
7074,Eucalyptus,-0.9902442,34.4990753,2.3049033149171274,0.8476190476190476,1.2712267893985083
7073,Eucalyptus,-0.9902344,34.4990315,2.3049033149171274,0.8476190476190476,1.2712267893985083
7082,Eucalyptus,-0.9901367,34.49908,2.281284606866002,0.8413886997957795,1.2618683001531392
2278,Grevillea,-0.9893283,36.8466762,0.6568925175486633,0.4209602807465305,0.6313397129186603
1315,Musa,-0.9892759,36.8465742,1.1572525093485535,0.5791201575837164,0.8685376661742983
2279,Grevillea,-0.98927,36.8466858,1.3814250265863168,0.6323219211423008,0.9483290071382219
1389,Musa,-0.9892414,36.8465866,1.1572525093485535,0.5791201575837164,0.8685376661742983
1390,Musa,-0.9892088,36.8467451,1.3814250265863168,0.6323219211423008,0.9483290071382219
2545,Grevillea,-0.9892088,36.8465617,1.1572525093485535,0.5791201575837164,0.8685376661742983
1388,Musa,-0.989166,36.8464983,1.1572525093485535,0.5791201575837164,0.8685376661742983
2547,Grevillea,-0.9890321,36.8469266,1.4202414239923615,0.6430446194225722,0.964418030256252
2230,Grevillea,-0.9890299,36.8464152,1.1578746905351363,0.5734045897516504,0.8599717114568599
1387,Musa,-0.9889582,36.8464876,1.1578746905351363,0.5734045897516504,0.8599717114568599
1316,Musa,-0.9889107,36.8466113,1.1578746905351363,0.5734045897516504,0.8599717114568599
2103,Grevillea,-0.9886379,36.8464769,1.66880713152527,0.6782315013816396,1.017191097467383
2548,Grevillea,-0.9884606,36.8469077,1.7751990386059788,0.7211289092295957,1.081528370957901
2104,Grevillea,-0.9884393,36.8465386,1.8498639805896624,0.7382629107981221,1.1072319201995011
2107,Grevillea,-0.9883578,36.8466974,1.7751990386059788,0.7211289092295957,1.081528370957901
2108,Grevillea,-0.9883567,36.8466983,1.7751990386059788,0.7211289092295957,1.081528370957901
2106,Grevillea,-0.9883283,36.8466483,1.7751990386059788,0.7211289092295957,1.081528370957901
2105,Grevillea,-0.9883258,36.846658,1.7751990386059788,0.7211289092295957,1.081528370957901
7095,Acacia,-0.9174186,35.1097136,2.061244928790887,0.7121680864478102,1.068111182783088
7096,Acacia,-0.9173567,35.10968,2.1591654010557098,0.7303313135261924,1.0953564644879163
7097,Acacia,-0.9172645,35.109521,2.1591654010557098,0.7303313135261924,1.0953564644879163
7098,Acacia,-0.917188,35.109534,2.1591654010557098,0.7303313135261924,1.0953564644879163
7101,Acacia,-0.9171431,35.1091123,1.9673892853302168,0.6953280318091452,1.0428548460178027
7100,Acacia,-0.9171333,35.1090983,1.9673892853302168,0.6953280318091452,1.0428548460178027
7099,Acacia,-0.9171302,35.109392,1.8982084738136837,0.6845915147172714,1.0267574472568282
7102,Acacia,-0.9171042,35.1088932,1.9163138786584004,0.6887262175619085,1.0329530843031882
6114,Acacia,-0.9170192,35.1091444,1.9637322282865035,0.6978658445329102,1.0466577880198122
6116,Acacia,-0.9170027,35.1089154,1.971570338262052,0.7023272276789665,1.0533510285335104
6113,Acacia,-0.916995,35.1092996,1.928285544873152,0.6961183418381972,1.044037836804892
6127,Acacia,-0.9169269,35.1081832,1.8641236741081577,0.6694748851592759,1.0040857129133745
6115,Acacia,-0.916887,35.1090857,1.9637322282865035,0.6978658445329102,1.0466577880198122
6112,Acacia,-0.9168666,35.1093332,1.928285544873152,0.6961183418381972,1.044037836804892
6121,Acacia,-0.9168054,35.1086066,1.8622132046855335,0.6741849512613632,1.0111445321340702
6120,Acacia,-0.9167117,35.10894,1.9639125949398508,0.6855855388671602,1.028252018098757
6117,Acacia,-0.9166966,35.1093635,2.1223137825173697,0.7268954067515219,1.090192281090054
6118,Acacia,-0.9166613,35.1093109,2.1223137825173697,0.7268954067515219,1.090192281090054
6122,Acacia,-0.916609,35.10959,2.10043516835288,0.7022166850802755,1.0531764871788845
6126,Acacia,-0.9165598,35.1084341,1.8622132046855335,0.6741849512613632,1.0111445321340702
6123,Acacia,-0.9164557,35.1096278,2.0878798996402197,0.718071087684308,1.076953208460936
6119,Acacia,-0.9161587,35.109114,1.869271194035931,0.6775193798449612,1.0161477845239633
6124,Acacia,-0.9161252,35.108582,2.106982031375645,0.7207860005376714,1.081026932922427
6125,Acacia,-0.916071,35.1084179,2.106982031375645,0.7207860005376714,1.081026932922427
6729,Grevillea,-0.9037238,35.0992164,1.3925,0.6233911583659765,0.9349559378934118
6728,Grevillea,-0.903704,35.0992247,1.3925,0.6233911583659765,0.9349559378934118
6727,Grevillea,-0.9036852,35.098903,1.2900034912137786,0.6068984396386532,0.9102230737648829
6956,Eucalyptus,-0.903662,35.09839,1.3941326530612244,0.6238584474885844,0.9356541589385077
6726,Grevillea,-0.9036573,35.0987963,1.2900034912137786,0.6068984396386532,0.9102230737648829
6957,Eucalyptus,-0.903635,35.09862,1.2753492564218116,0.6002120890774125,0.9001988071570577
6958,Eucalyptus,-0.903605,35.0987183,1.6254540374406259,0.65864704217379,0.9878307626998726
7005,Eucalyptus,-0.9033745,35.0982801,1.4311270125223614,0.6404269513008672,0.9604802401200601
6257,Musa,-0.903332,35.0994617,1.4237179487179488,0.6154059296203934,0.922981022302258
6256,Musa,-0.903315,35.0994633,1.4237179487179488,0.6154059296203934,0.922981022302258
6255,Musa,-0.9033112,35.0994767,1.4237179487179488,0.6154059296203934,0.922981022302258
7006,Eucalyptus,-0.9032481,35.0983491,1.3794351918899348,0.6147144240077445,0.921922890788837
6658,Grevillea,-0.9032439,35.0997281,2.002944366961103,0.7379389095061376,1.106750392464678
6254,Musa,-0.9032415,35.0995521,2.002944366961103,0.7379389095061376,1.106750392464678
6253,Musa,-0.9032283,35.0995367,2.002944366961103,0.7379389095061376,1.106750392464678
6252,Musa,-0.9031725,35.099549,2.002944366961103,0.7379389095061376,1.106750392464678
7007,Eucalyptus,-0.9031711,35.0985072,1.554983922829582,0.6510500807754442,0.9764436667115359
6249,Musa,-0.9031329,35.099442,1.4237179487179488,0.6154059296203934,0.922981022302258
6251,Musa,-0.903077,35.0994686,1.4237179487179488,0.6154059296203934,0.922981022302258
6250,Musa,-0.903075,35.0994683,1.520551508844953,0.6534376746785914,0.9800195612686879
6195,Musa,-0.9029579,35.098754,1.8794712286158632,0.6868428530832623,1.0301179144764883
6196,Musa,-0.9029104,35.0988431,1.8794712286158632,0.6868428530832623,1.0301179144764883
6248,Musa,-0.9029046,35.0990126,1.689807976366322,0.6924939467312349,1.038583749432592
6247,Musa,-0.9028791,35.0988652,1.8794712286158632,0.6868428530832623,1.0301179144764883
6244,Musa,-0.9028517,35.0987667,1.8794712286158632,0.6868428530832623,1.0301179144764883
6245,Musa,-0.9028495,35.0987703,1.8794712286158632,0.6868428530832623,1.0301179144764883
6246,Musa,-0.9028317,35.0988167,1.8794712286158632,0.6868428530832623,1.0301179144764883
7046,Eucalyptus,-0.8858585,34.7765365,1.9862885048835464,0.7859531772575251,1.178710756083968
7049,Eucalyptus,-0.8858199,34.7763096,2.1745152354570636,0.8474271320618928,1.270912034538586
6942,Eucalyptus,-0.8857976,34.7759127,2.309619238476954,0.8668672433245581,1.3000564015792442
7044,Eucalyptus,-0.885785,34.7764026,1.7809390547263682,0.7548599670510708,1.132103442595948
7048,Eucalyptus,-0.8857761,34.7762752,2.1745152354570636,0.8474271320618928,1.270912034538586
7047,Eucalyptus,-0.8857737,34.7763667,2.1745152354570636,0.8474271320618928,1.270912034538586
7045,Eucalyptus,-0.8857687,34.7762843,2.1745152354570636,0.8474271320618928,1.270912034538586
7050,Eucalyptus,-0.8857652,34.7762061,2.1745152354570636,0.8474271320618928,1.270912034538586
7060,Eucalyptus,-0.8857641,34.775989,2.309619238476954,0.8668672433245581,1.3000564015792442
7043,Eucalyptus,-0.885755,34.7763734,2.1745152354570636,0.8474271320618928,1.270912034538586
7058,Eucalyptus,-0.8857481,34.7760322,2.309619238476954,0.8668672433245581,1.3000564015792442
7029,Eucalyptus,-0.8857479,34.7761013,2.309619238476954,0.8668672433245581,1.3000564015792442
7057,Eucalyptus,-0.8857444,34.7760351,2.309619238476954,0.8668672433245581,1.3000564015792442
7054,Eucalyptus,-0.8857439,34.7760663,2.309619238476954,0.8668672433245581,1.3000564015792442
7063,Eucalyptus,-0.8857367,34.7758933,2.309619238476954,0.8668672433245581,1.3000564015792442
7064,Eucalyptus,-0.8857339,34.7758866,2.309619238476954,0.8668672433245581,1.3000564015792442
7055,Eucalyptus,-0.8857312,34.7760385,2.309619238476954,0.8668672433245581,1.3000564015792442
7024,Eucalyptus,-0.8857302,34.776195,2.1745152354570636,0.8474271320618928,1.270912034538586
7065,Eucalyptus,-0.885726,34.7757983,2.09985835694051,0.8156808803301238,1.223310985043837
7021,Eucalyptus,-0.8857178,34.7763947,1.7809390547263682,0.7548599670510708,1.132103442595948
7023,Eucalyptus,-0.885711,34.7764112,1.7809390547263682,0.7548599670510708,1.132103442595948
7059,Eucalyptus,-0.8857032,34.7760202,2.309619238476954,0.8668672433245581,1.3000564015792442
7056,Eucalyptus,-0.8857024,34.7760444,2.309619238476954,0.8668672433245581,1.3000564015792442
7053,Eucalyptus,-0.8857021,34.7761423,2.1745152354570636,0.8474271320618928,1.270912034538586
7020,Eucalyptus,-0.8857019,34.7764321,1.7809390547263682,0.7548599670510708,1.132103442595948
7051,Eucalyptus,-0.8856966,34.7761529,2.1745152354570636,0.8474271320618928,1.270912034538586
7052,Eucalyptus,-0.8856908,34.7761571,2.1745152354570636,0.8474271320618928,1.270912034538586
7022,Eucalyptus,-0.8856737,34.7763623,2.1745152354570636,0.8474271320618928,1.270912034538586
7062,Eucalyptus,-0.8856733,34.7759117,2.309619238476954,0.8668672433245581,1.3000564015792442
7061,Eucalyptus,-0.8856712,34.7759092,2.309619238476954,0.8668672433245581,1.3000564015792442
6745,Grevillea,-0.8856641,34.7762763,2.1745152354570636,0.8474271320618928,1.270912034538586
7026,Eucalyptus,-0.8856569,34.7761921,2.1745152354570636,0.8474271320618928,1.270912034538586
6976,Eucalyptus,-0.8856567,34.7761717,2.1745152354570636,0.8474271320618928,1.270912034538586
6746,Grevillea,-0.8856483,34.7764759,1.7809390547263682,0.7548599670510708,1.132103442595948
6972,Eucalyptus,-0.885605,34.776355,2.1745152354570636,0.8474271320618928,1.270912034538586
6975,Eucalyptus,-0.8856045,34.7763278,2.1745152354570636,0.8474271320618928,1.270912034538586
7025,Eucalyptus,-0.8856016,34.7762301,2.1745152354570636,0.8474271320618928,1.270912034538586
7066,Eucalyptus,-0.8856012,34.775903,2.309619238476954,0.8668672433245581,1.3000564015792442
6973,Eucalyptus,-0.8855938,34.7762765,2.1745152354570636,0.8474271320618928,1.270912034538586
6943,Eucalyptus,-0.8855934,34.776164,2.1745152354570636,0.8474271320618928,1.270912034538586
6971,Eucalyptus,-0.8855928,34.7761158,2.309619238476954,0.8668672433245581,1.3000564015792442
6981,Eucalyptus,-0.885558,34.7760134,2.0773638968481376,0.8180535966149506,1.2268640930724484
6977,Eucalyptus,-0.8855556,34.7760884,2.0773638968481376,0.8180535966149506,1.2268640930724484
6747,Grevillea,-0.885555,34.7764417,1.5894589076059216,0.7102936983176504,1.065288667141839
6980,Eucalyptus,-0.8855504,34.7760522,2.0773638968481376,0.8180535966149506,1.2268640930724484
6748,Grevillea,-0.8855417,34.7765088,1.5894589076059216,0.7102936983176504,1.065288667141839
7027,Eucalyptus,-0.8855219,34.7762095,2.0196140966353053,0.8178882789796578,1.226634382566586
6970,Eucalyptus,-0.8855162,34.7763409,2.0196140966353053,0.8178882789796578,1.226634382566586
6978,Eucalyptus,-0.8855133,34.7761071,2.0773638968481376,0.8180535966149506,1.2268640930724484
6979,Eucalyptus,-0.8854831,34.7759769,2.0773638968481376,0.8180535966149506,1.2268640930724484
6974,Eucalyptus,-0.8854714,34.7763311,2.0196140966353053,0.8178882789796578,1.226634382566586
6983,Eucalyptus,-0.8854399,34.7759723,2.0773638968481376,0.8180535966149506,1.2268640930724484
6984,Eucalyptus,-0.88539,34.7760617,2.0773638968481376,0.8180535966149506,1.2268640930724484
6982,Eucalyptus,-0.8852498,34.7758416,1.3533653846153846,0.582815734989648,0.874110492948635
6854,Acacia,-0.8626767,35.0826317,2.169619062548989,0.7550463720676487,1.132415109777717
6853,Acacia,-0.8624908,35.0831428,1.9284188034188035,0.7048814504881451,1.0571747315576627
6959,Eucalyptus,-0.8623877,35.0828837,2.1224751522924015,0.7505668934240363,1.12569080345756
7002,Eucalyptus,-0.8574382,35.4050152,1.7111215099048511,0.6282932416953035,0.9423049391553329
7003,Eucalyptus,-0.8573934,35.405045,1.7111215099048511,0.6282932416953035,0.9423049391553329
6955,Eucalyptus,-0.8572711,35.4050904,1.7111215099048511,0.6282932416953035,0.9423049391553329
6635,Acacia,-0.8572448,35.4048926,1.9502868068833652,0.7112144102266125,1.0666666666666667
6954,Eucalyptus,-0.857234,35.4051217,1.7493757802746568,0.6637063351095323,0.9954121651620542
6636,Acacia,-0.8572017,35.4048233,1.786572438162544,0.6918445539135194,1.0376248460801751
6629,Acacia,-0.8571934,35.4049751,1.9502868068833652,0.7112144102266125,1.0666666666666667
6110,Acacia,-0.8571169,35.4050383,1.9502868068833652,0.7112144102266125,1.0666666666666667
6638,Acacia,-0.8571149,35.4049459,1.9502868068833652,0.7112144102266125,1.0666666666666667
6637,Acacia,-0.8571097,35.4048814,1.9502868068833652,0.7112144102266125,1.0666666666666667
6645,Acacia,-0.8570989,35.4047636,1.786572438162544,0.6918445539135194,1.0376248460801751
6630,Acacia,-0.8570817,35.4049767,1.9502868068833652,0.7112144102266125,1.0666666666666667
6631,Acacia,-0.8570567,35.404985,1.9502868068833652,0.7112144102266125,1.0666666666666667
6632,Acacia,-0.8570465,35.4049299,1.9502868068833652,0.7112144102266125,1.0666666666666667
6317,Acacia,-0.8570054,35.4050998,1.9502868068833652,0.7112144102266125,1.0666666666666667
6111,Acacia,-0.856987,35.4051347,1.4543726235741445,0.6039473684210527,0.9057720769610261
6639,Acacia,-0.8569683,35.4050733,1.6601496089765386,0.6351219512195122,0.9525280442204519
7094,Acacia,-0.8569534,35.4051048,1.6601496089765386,0.6351219512195122,0.9525280442204519
6106,Acacia,-0.8567612,35.405063,1.6601496089765386,0.6351219512195122,0.9525280442204519
6633,Acacia,-0.8567533,35.4050783,1.6601496089765386,0.6351219512195122,0.9525280442204519
6318,Acacia,-0.8566524,35.4052918,1.548171524039354,0.5914893617021276,0.8870767594398156
6319,Acacia,-0.8565964,35.4052661,1.548171524039354,0.5914893617021276,0.8870767594398156
6628,Acacia,-0.8565474,35.4049967,1.4163306451612903,0.5469054106656287,0.8201984821949796
6107,Acacia,-0.856536,35.4049351,1.4163306451612903,0.5469054106656287,0.8201984821949796
6302,Musa,-0.8558319,35.5288078,1.2322091584158417,0.5435005117707267,0.8151117175507421
6238,Musa,-0.8558083,35.528845,1.7011888711851941,0.6861097380128522,1.029037439762758
6237,Musa,-0.8557505,35.5287003,1.2322091584158417,0.5435005117707267,0.8151117175507421
6213,Musa,-0.8557227,35.5286569,1.2322091584158417,0.5435005117707267,0.8151117175507421
6194,Musa,-0.855695,35.528645,1.2322091584158417,0.5435005117707267,0.8151117175507421
6191,Musa,-0.8556648,35.5286812,1.2322091584158417,0.5435005117707267,0.8151117175507421
7004,Eucalyptus,-0.8555617,35.5286817,1.4147365569551673,0.5946484486194136,0.8918457378682225
6999,Eucalyptus,-0.8555468,35.5285938,1.4147365569551673,0.5946484486194136,0.8918457378682225
7000,Eucalyptus,-0.8555413,35.5284789,1.0913955780875932,0.4780999383096854,0.7170393215111797
6998,Eucalyptus,-0.8529771,34.5708485,1.6696832579185519,0.6888612321095209,1.0331311245916939
6997,Eucalyptus,-0.8529556,34.5711047,1.3431851167700224,0.5995288574793876,0.8991609009274253
6996,Eucalyptus,-0.8527009,34.5709538,1.0174601180756186,0.5378486055776892,0.8066390041493776
6190,Musa,-0.8525634,34.5706983,1.5122284672641653,0.656445763270689,0.9845063458051755
6655,Grevillea,-0.8524261,34.5705489,1.5122284672641653,0.656445763270689,0.9845063458051755
6301,Musa,-0.8524084,34.5708749,2.0966084275436794,0.8202182653647329,1.2301507537688443
6939,Eucalyptus,-0.8522915,34.570625,1.4914163090128754,0.6579362574944777,0.9867486985328917
6995,Eucalyptus,-0.852228,34.5707373,1.4914163090128754,0.6579362574944777,0.9867486985328917
6290,Musa,-0.8522229,34.5707788,2.0966084275436794,0.8202182653647329,1.2301507537688443
6776,Grevillea,-0.852194,34.5708093,2.0966084275436794,0.8202182653647329,1.2301507537688443
6235,Musa,-0.8521839,34.5708177,2.0966084275436794,0.8202182653647329,1.2301507537688443
6703,Grevillea,-0.8521383,34.5709607,1.3493786946555677,0.6695600119724633,1.004189735148885
6709,Grevillea,-0.828748,35.4496772,1.3762225327067192,0.6367910667058477,0.9550462758924637
6312,Acacia,-0.8285156,35.4494064,1.0770830925690513,0.5359401955146637,0.8037947391116861
7092,Acacia,-0.8283016,35.4497671,2.1401586701926707,0.7541601952518305,1.1311148086522462
7001,Eucalyptus,-0.8282743,35.4494912,1.1647429171038823,0.5645263827082009,0.8466550135070714
6315,Acacia,-0.828205,35.4499512,1.9833087874324986,0.7249887842081651,1.0873612201413032
6311,Acacia,-0.8280716,35.450152,1.404640774289614,0.6278424847476428,0.9416331623457647
7093,Acacia,-0.8280707,35.4498408,1.8237831176833024,0.6925596630790828,1.0387179787109604
6643,Acacia,-0.82804,35.4495983,1.8237831176833024,0.6925596630790828,1.0387179787109604
6644,Acacia,-0.8280206,35.4495699,1.2438490978676873,0.5905256327060351,0.8856447688564477
6316,Acacia,-0.8278995,35.4498038,1.8237831176833024,0.6925596630790828,1.0387179787109604
7030,Eucalyptus,-0.8277724,35.4493821,1.2805926709882258,0.6038677479725515,0.9056603773584906
6940,Eucalyptus,-0.8277685,35.4493828,1.2805926709882258,0.6038677479725515,0.9056603773584906
6243,Musa,-0.8152809,35.5372487,1.58455114822547,0.6397864568699073,0.9595448798988622
6242,Musa,-0.8152721,35.537274,1.58455114822547,0.6397864568699073,0.9595448798988622
6241,Musa,-0.8152638,35.5372343,1.58455114822547,0.6397864568699073,0.9595448798988622
6220,Musa,-0.8152611,35.5370967,1.660471765546819,0.6564001130262787,0.9844610820737392
6192,Musa,-0.8152429,35.5369973,1.660471765546819,0.6564001130262787,0.9844610820737392
6240,Musa,-0.8152398,35.5371798,1.58455114822547,0.6397864568699073,0.9595448798988622
6239,Musa,-0.8152318,35.5371847,1.58455114822547,0.6397864568699073,0.9595448798988622
6303,Musa,-0.8152083,35.5371783,1.8644842721287491,0.6446411634524186,0.9668089141773353
6193,Musa,-0.8152036,35.5371183,1.634185303514377,0.6507633587786259,0.9759898235013515
6707,Grevillea,-0.8151548,35.5368752,1.481311975591152,0.6297016861219196,0.9443994164370237
6656,Grevillea,-0.8151218,35.5369556,1.634185303514377,0.6507633587786259,0.9759898235013515
6708,Grevillea,-0.8151084,35.5369223,1.634185303514377,0.6507633587786259,0.9759898235013515
6219,Musa,-0.81508,35.5371683,1.634185303514377,0.6507633587786259,0.9759898235013515
6657,Grevillea,-0.8150791,35.5370365,1.634185303514377,0.6507633587786259,0.9759898235013515
6953,Eucalyptus,-0.8150007,35.5370421,1.634185303514377,0.6507633587786259,0.9759898235013515
6724,Grevillea,-0.8149731,35.5371204,1.634185303514377,0.6507633587786259,0.9759898235013515
6725,Grevillea,-0.814972,35.5371038,1.634185303514377,0.6507633587786259,0.9759898235013515
3250,Acacia,-0.81422,37.2532033,0.5682260260649679,0.3130609511051574,0.4695285293329761
3236,Acacia,-0.814158,37.2528732,0.48324049643310857,0.269629225736096,0.4043887147335423
3238,Acacia,-0.8141154,37.2529037,1.0902924130663856,0.5137315748642358,0.7704778156996587
3235,Acacia,-0.8141143,37.2531904,1.103887262577439,0.5135391923990499,0.7701868271057632
1201,Acacia,-0.8141107,37.2529117,1.0902924130663856,0.5137315748642358,0.7704778156996587
3239,Acacia,-0.8140982,37.2529061,1.0902924130663856,0.5137315748642358,0.7704778156996587
3241,Acacia,-0.8140941,37.2527592,0.724306269270298,0.3886667585826555,0.5829197684036393
3214,Acacia,-0.8140905,37.2531051,1.103887262577439,0.5135391923990499,0.7701868271057632
3210,Acacia,-0.8140815,37.2529892,1.0902924130663856,0.5137315748642358,0.7704778156996587
3208,Acacia,-0.8140667,37.2531592,1.103887262577439,0.5135391923990499,0.7701868271057632
3215,Acacia,-0.8140614,37.2528529,1.0902924130663856,0.5137315748642358,0.7704778156996587
3240,Acacia,-0.8140384,37.2530486,1.103887262577439,0.5135391923990499,0.7701868271057632
3209,Acacia,-0.8139745,37.253068,1.103887262577439,0.5135391923990499,0.7701868271057632
3251,Acacia,-0.8139697,37.2527791,1.0902924130663856,0.5137315748642358,0.7704778156996587
3274,Acacia,-0.8138409,37.2531143,1.4373065599758437,0.6079182630906769,0.911731843575419
3252,Acacia,-0.8137518,37.2526465,0.7184929420127959,0.3914246196403873,0.587055732263864
3237,Acacia,-0.8136786,37.2532175,1.4373065599758437,0.6079182630906769,0.911731843575419
2540,Grevillea,-0.8083335,36.8937694,2.2046616458688364,0.8242729421436645,1.2362823674475956
2539,Grevillea,-0.8083046,36.8939343,1.8792295679333682,0.7426285714285714,1.1138155639355503
1327,Musa,-0.8079633,36.8942468,1.799740694722057,0.728913685592386,1.0932509297746664
1489,Musa,-0.8078945,36.8941103,1.7306079078351322,0.7170663885992353,1.0754749768303986
1645,Eucalyptus,-0.8077316,36.8941132,1.7306079078351322,0.7170663885992353,1.0754749768303986
1644,Eucalyptus,-0.8077245,36.8940745,1.3990676496097136,0.6240328820116054,0.9359361779282003
2662,Acacia,-0.8036224,37.6715424,0.8158029758850692,0.43588181541273224,0.6537231612608496
